YEAR_,MONTH_,TEMP_mean,TEMP_median,MIN_mean,MAX_mean,PRCP_mean,PRCP_median,PRCP_min,PRCP_max
1969,10,54.800219064905804,55.7,46.73825444527924,64.75554442426899,0.005334996436208126,0.0,0.0,2.17
1969,11,43.98655129950094,45.2,35.862023593466425,54.126199429460584,0.006057397603789356,0.0,0.0,5.24
1969,12,37.20098267716535,36.9,30.290712035286703,45.553135438331125,0.011553722460060563,0.0,0.0,3.23
1970,1,29.98495228464893,32.6,22.757268360510682,38.90282714565809,0.006298555377207062,0.0,0.0,2.4
1970,2,37.86898947368421,39.3,29.34721364402021,48.5672711935892,0.006262615752783269,0.0,0.0,1.85
1970,3,42.17291086350975,41.8,34.29664429530201,51.87254864676427,0.009124682472480947,0.0,0.0,2.28
1970,4,52.32243076519228,53.1,43.36643255661306,62.81713816869051,0.005749003596772626,0.0,0.0,3.15
1970,5,62.684521993389275,64.4,52.74402135909986,73.63152775128744,0.006118328651685393,0.0,0.0,2.28
1970,6,69.5334274643725,71.4,60.07238570677877,79.7845310036784,0.007350348879911862,0.0,0.0,3.78
1970,7,73.88198726114649,76.0,64.42081024269062,84.42089438144987,0.006712005803409503,0.0,0.0,3.11
1970,8,73.26226583407671,75.4,63.82135619144733,83.84139798649164,0.007346903118721062,0.0,0.0,3.19
1970,9,66.3519035953122,68.7,57.409921186833564,77.13366671082264,0.007276520771513353,0.0,0.0,3.39
1970,10,55.028560436037196,57.2,46.84687961003142,65.05386984982673,0.006908109114607579,0.0,0.0,2.76
1970,11,44.880081382162636,46.1,37.120699086118336,54.46806251252254,0.005732882838119845,0.0,0.0,2.24
1970,12,37.33491549569384,38.4,29.95151534775288,46.29403990671159,0.008147576412472986,0.0,0.0,2.28
1971,1,30.91907540394973,33.1,23.554800568734564,40.373130193905816,0.007774101540216771,0.0,0.0,1.89
1971,2,35.6190818397024,37.0,27.91150300262201,45.370903859174,0.017316092724105586,0.0,0.0,2.38
1971,3,40.799440242057486,41.3,32.36833585476551,51.23490080266545,0.012227711901624945,0.0,0.0,5.43
1971,4,50.935313892580716,52.0,41.119364930392614,62.380317609324884,0.008125727590221187,0.0,0.0,3.39
1971,5,59.33045478542876,59.8,50.00904427849438,69.82611647555824,0.013017866811044937,0.0,0.0,2.99
1971,6,69.80911078148178,72.6,60.342090880699566,80.2037632729544,0.012271190023250899,0.0,0.0,3.11
1971,7,72.33366742596812,73.9,63.000842952612395,82.6430480674311,0.017571277719112988,0.0,0.0,2.68
1971,8,71.72073104623249,73.6,62.61486214374225,82.07448884758365,0.017685657743985003,0.0,0.0,6.06
1971,9,66.06697933227345,68.8,57.793940839694656,76.17436590601892,0.014371419306020969,0.0,0.0,4.88
1971,10,57.26349610429684,59.6,49.36618316487925,67.03974378762155,0.014177715996578272,0.0,0.0,2.52
1971,11,44.21608585458578,44.55,36.70232097591888,53.48142189109931,0.010872206303724928,0.0,0.0,2.32
1971,12,38.44049065600246,38.9,31.92904292968149,46.51848487181461,0.020605620794300037,0.0,0.0,5.12
1972,1,33.47349302655425,35.5,26.09654737505912,43.0614412136536,0.013994306226018072,0.0,0.0,2.73
1972,2,35.03244855102898,36.4,27.20501512096774,45.15313891923691,0.01448676565526146,0.0,0.0,1.85
1972,3,43.24546529968454,45.5,34.694873008360936,53.95440816003796,0.012640417564960853,0.0,0.0,2.24
1972,4,50.885509255483974,51.6,41.787285923992826,61.85139217767617,0.011105214582371943,0.0,0.0,2.36
1972,5,61.21720438589572,63.0,51.899108551593564,71.45897294312535,0.015499240286520513,0.0,0.0,3.74
1972,6,67.85036939747168,68.9,58.80524630541872,77.92758394220508,0.02128390804597701,0.0,0.0,5.51
